Census Tract,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES 3.0 Score, CES 3.0 Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6099000602,2953,Stanislaus ,95351,Modesto,-121.0307757,37.6547882,53.45,91.98,90-95%,Yes,0.053,73.93,12.89,92.89,19.432,59.98,826.14,91.61,60.07,72.40,819.8094659,58.04,1004.06,67.94,21,84.39,30,81.73,0.25,65.56,0,0.00,0,0.00,64.66,7.96,95.92,76.4,82.77,3.4,14.92,11.12,83.72,22.1,65.77,8.6,53.66,35.9,53.78,19.8,95.15,24.9,76.43,64.71,6.71,72.28
6037232110,3191,Los Angeles,90037,Los Angeles,-118.2893178,33.9994947,53.45,91.97,90-95%,Yes,0.046,53.02,12.89,92.89,29.327,84.04,664.07,78.57,0.00,0.00,3849.885533,76.34,1052.11,69.87,8,55.60,0,0.00,0.01,8.56,0,0.00,0,0.00,47.59,5.86,65.65,92.32,90.18,8.1,96.80,10.6,79.28,44.3,90.56,20.5,85.11,68.2,91.80,12.2,71.24,38,96.79,87.93,9.12,98.35
6047002401,1756,Merced ,93620,Dos Palos,-120.6551864,37.0439737,53.44,91.95,90-95%,Yes,0.055,77.87,12.89,92.89,4.034,11.34,602.30,64.56,394.22,84.21,107.3156971,25.97,256.89,8.96,12.1,69.68,2,13.52,0,0.00,9,80.63,3.25,63.10,49.97,6.15,72.57,113.53,95.44,6.96,90.22,13.48,94.48,42.1,88.83,23.8,89.27,58.1,82.28,7.7,35.89,NA,NA,83.72,8.68,96.10
6099000510,8480,Stanislaus ,95358,Modesto,-121.0809748,37.6930984,53.43,91.94,90-95%,Yes,0.053,73.93,12.89,92.89,16.067,48.84,868.95,93.86,11953.70,98.23,7690.366945,89.52,969.91,66.11,2.75,30.92,6.3,37.01,0.425,73.81,0,0.00,0.3,10.92,63.83,7.86,95.26,51.59,58.38,6.46,84.34,13.87,95.82,19.8,61.59,5.8,40.87,38.3,57.23,10.9,62.53,15.1,35.52,65.53,6.80,73.46
6037570603,4435,Los Angeles,90805,Long Beach,-118.1623214,33.8571712,53.43,91.93,90-95%,Yes,0.042,31.84,11.21,66.23,21.730,66.40,282.60,29.50,0.37,30.37,5509.618526,82.45,659.54,47.01,7,52.46,38.5,86.94,0.85,85.00,0,0.00,10,89.46,54.62,6.73,83.04,72.65,80.35,7.73,95.39,9.04,63.96,18,58.18,6.2,42.85,63.6,87.68,15.5,86.24,32.2,91.36,76.58,7.94,89.19
6065046500,9277,Riverside ,92521,Riverside,-117.3333516,33.9709379,53.41,91.92,90-95%,Yes,0.065,98.18,12.89,92.89,25.211,76.79,960.39,98.08,5.99,54.26,924.3887826,59.38,1334.18,79.10,6.4,49.20,0,0.00,0.575,79.59,0,0.00,2,50.44,65.16,8.03,96.29,40.64,42.95,6.59,86.06,6,23.94,9.3,36.94,8.5,53.27,78.2,97.69,25.9,99.16,51.3,99.78,64.18,6.66,71.52
6037302202,5254,Los Angeles,91205,Glendale,-118.2485559,34.1407531,53.41,91.90,90-95%,Yes,0.051,69.23,12.05,81.66,23.502,72.22,904.35,96.10,0.00,0.00,2250.661223,69.18,880.33,61.65,12.2,69.83,0,0.00,0.285,67.93,5,55.01,1.3,36.81,58.17,7.16,88.79,58.06,66.59,3.23,12.15,14.42,96.77,23,67.21,37.2,97.52,54.5,78.52,15.8,87.12,36.7,95.93,71.88,7.45,82.37
6037404801,7305,Los Angeles,91706,Baldwin Park,-117.9773075,34.0785296,53.41,91.89,90-95%,Yes,0.051,69.23,11.21,66.23,22.653,68.80,775.77,87.99,1.42,41.69,9148.555734,92.47,465.63,27.30,13.2,73.00,4.45,27.61,0.02,10.08,3,41.15,0.5,20.49,54.70,6.74,83.12,62.29,71.62,6.51,84.94,10.58,79.04,34,80.85,15.1,74.66,52.2,75.81,10.3,58.46,27.1,81.91,76.44,7.93,89.02
6037551800,7533,Los Angeles,90242,Downey,-118.1260092,33.9131762,53.40,91.88,90-95%,Yes,0.044,40.49,12.05,81.66,23.778,72.77,722.03,84.08,14.75,61.84,5646.305104,83.03,2171.23,92.49,5.2,44.86,19.5,70.01,0.175,56.35,3,41.15,0.5,20.49,64.70,7.97,95.93,52.53,59.57,5.49,65.54,9.14,64.84,27.2,73.19,13.2,69.96,30.1,44.95,12.2,71.24,22.9,70.20,64.61,6.70,72.10
6037224420,2369,Los Angeles,90007,Los Angeles,-118.2769037,34.0316495,53.36,91.87,90-95%,Yes,0.046,53.02,12.89,92.89,41.190,94.04,664.07,78.57,0.00,0.00,4176.200329,77.38,3929.78,99.36,0.5,8.28,5,32.03,0.225,63.00,0,0.00,0,0.00,54.05,6.66,81.89,48.51,54.43,6.67,87.03,6.89,35.81,48.7,93.30,35.2,96.96,75.6,96.59,18.4,93.22,39,97.25,77.28,8.01,90.04
6037535102,4517,Los Angeles,90002,Los Angeles,-118.2488361,33.9587246,53.36,91.85,90-95%,Yes,0.044,40.49,12.05,81.66,24.998,76.13,575.06,60.65,0.00,0.00,5530.703087,82.55,1049.31,69.82,2.35,28.99,17.8,66.78,0.025,15.68,0,0.00,1.2,34.21,48.88,6.02,69.45,84.36,87.16,6,76.37,12.28,89.89,49.7,93.86,24.2,89.64,54.7,78.74,13.3,77.40,33,92.51,85.45,8.86,97.06
6037502004,4359,Los Angeles,90602,Whittier,-118.0477889,33.9609046,53.34,91.84,90-95%,Yes,0.046,53.02,12.05,81.66,19.244,59.35,656.67,73.73,0.00,0.00,6821.425904,87.63,577.82,39.13,40.9,94.49,16.3,63.92,2.97,94.46,0,0.00,5,73.54,59.33,7.31,90.60,74.48,81.72,4.2,30.85,14.69,97.12,38.2,85.29,14.4,73.04,44.8,66.64,8.9,46.86,27.3,82.48,70.38,7.30,80.40
6037231100,3350,Los Angeles,90007,Los Angeles,-118.2765579,34.0152478,53.31,91.83,90-95%,Yes,0.046,53.02,12.89,92.89,41.190,94.04,664.07,78.57,0.00,0.00,4129.700036,77.26,2942.09,97.17,9.85,61.62,0,0.00,0.085,31.73,0,0.00,2.5,57.18,56.98,7.02,86.85,41.68,44.71,9.16,99.10,5.69,19.92,44.3,90.56,34.5,96.83,77,97.37,19.2,94.42,26.4,80.34,73.24,7.60,84.64
6037197500,3889,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632,53.27,91.81,90-95%,Yes,0.046,53.02,12.89,92.89,50.464,95.99,664.07,78.57,0.00,0.00,4457.592208,78.30,2609.04,95.71,13.85,74.30,14,58.54,0.035,18.05,8,76.39,0.2,9.08,62.85,7.74,94.56,55.22,63.31,5.85,73.57,7.85,48.78,24.6,69.59,11.9,65.64,44.6,66.42,13.1,76.34,24.8,76.12,66.36,6.88,74.79
6065042902,4930,Riverside ,92570,Perris,-117.3068214,33.7493426,53.27,91.80,90-95%,Yes,0.062,91.10,12.05,81.66,2.063,6.30,982.56,98.39,7.93,56.41,470.1526335,49.79,357.82,17.02,18,81.61,0,0.00,0.125,49.42,0,0.00,3,61.92,51.02,6.28,75.03,56.49,64.67,7.43,93.78,13.07,93.26,34.3,81.30,11.8,65.38,56.2,80.41,21.9,97.26,23.9,73.51,81.74,8.48,94.44
6037533701,3934,Los Angeles,90270,Maywood,-118.1820765,33.988846,53.27,91.79,90-95%,Yes,0.046,53.02,12.05,81.66,23.100,70.50,384.10,40.56,0.00,0.00,16583.15062,96.98,1274.35,77.43,32.65,91.66,14.5,59.30,0.21,61.56,7,71.61,0,0.00,58.96,7.26,90.02,42.6,45.88,5.79,72.33,8.78,60.58,61.1,98.55,29.1,93.85,64.2,88.41,8.5,43.10,28.8,85.42,70.73,7.34,80.84
6037576301,4176,Los Angeles,90813,Long Beach,-118.1886964,33.7789685,53.26,91.78,90-95%,Yes,0.042,31.84,11.21,66.23,146.399,99.81,220.01,18.37,2.37,46.36,10441.30484,94.13,638.29,45.19,0.5,8.28,6.85,38.51,0.165,55.18,15,95.64,1.1,33.25,53.67,6.61,81.06,122.65,96.87,5.24,59.04,11.97,88.48,25.5,70.73,13.5,70.82,62.5,86.66,10,56.11,28.7,85.21,77.69,8.06,90.26
6019002905,2889,Fresno ,93727,Fresno,-119.7272939,36.7539654,53.26,91.76,90-95%,Yes,0.065,98.18,15.4,97.22,36.398,90.74,890.79,95.12,0.00,0.00,2359.874864,69.81,770.47,55.01,0,0.00,9,46.01,0.01,8.56,0,0.00,0,0.00,51.84,6.38,76.86,73.32,80.81,7.84,95.95,10.41,77.63,36.3,83.38,NA,NA,61.5,85.72,10,56.11,25.9,79.06,80.43,8.34,93.11
6037218210,4457,Los Angeles,90019,Los Angeles,-118.3423056,34.0427907,53.23,91.75,90-95%,Yes,0.048,60.88,12.47,83.99,29.316,84.02,664.07,78.57,0.00,0.00,2297.996303,69.48,1188.75,74.91,0.6,9.07,9.8,47.72,0.1,43.11,9,80.63,1,32.80,57.26,7.05,87.26,59.29,68.23,5.97,75.86,7.47,43.47,44.3,90.56,22.8,88.01,62.8,86.98,9.5,51.87,39.9,97.78,72.78,7.55,83.84
6029001902,4679,Kern ,93304,Bakersfield,-119.0241678,35.3604639,53.21,91.74,90-95%,Yes,0.065,98.18,18.76,99.64,49.860,95.94,593.77,63.79,0.00,0.00,67.18510788,22.00,752.33,53.84,12,69.39,3.75,25.14,0.1,43.11,0,0.00,2,50.44,53.81,6.63,81.39,121.62,96.66,5.16,56.81,11.62,86.54,26.3,72.00,8.4,52.90,66.6,90.47,14.2,81.11,25.4,77.60,77.41,8.03,90.11
6037204200,3303,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195,53.19,91.73,90-95%,Yes,0.046,53.02,12.89,92.89,39.817,93.03,468.79,47.91,0.00,0.00,9374.53644,92.78,872.04,61.27,1,17.97,1.5,8.85,0,0.00,7,71.61,0,0.00,48.55,5.98,68.50,81.7,86.09,7.62,94.85,9.1,64.39,56.1,96.88,32.7,95.89,61.7,85.91,13,75.99,34.4,94.14,85.77,8.89,97.29
6037237201,3506,Los Angeles,90044,Los Angeles,-118.2991149,33.9857256,53.19,91.71,90-95%,Yes,0.046,53.02,12.47,83.99,17.751,53.89,664.07,78.57,0.00,0.00,3834.968692,76.32,1163.91,74.06,6.75,50.07,0,0.00,0.14,50.73,0,0.00,1.25,36.52,49.14,6.05,70.17,96.41,91.82,8.09,96.77,8.89,62.26,44.4,90.60,17.3,79.50,69,92.32,12.4,72.43,34.8,94.47,84.74,8.79,96.72
6037530602,1590,Los Angeles,90063,Los Angeles,-118.1716259,34.0527788,53.19,91.70,90-95%,Yes,0.048,60.88,12.47,83.99,31.020,86.68,1030.79,98.94,0.00,0.00,9310.540641,92.64,1663.49,86.23,4.65,42.70,15.8,62.96,0.125,49.42,0,0.00,6.7,80.55,64.22,7.91,95.61,28.87,23.21,8.65,98.51,5.61,19.04,42,88.72,19.3,83.22,46.9,69.40,16.3,88.46,28.1,83.98,64.84,6.72,72.48
6037502100,5110,Los Angeles,90606,Whittier,-118.0522351,33.9726429,53.18,91.69,90-95%,Yes,0.046,53.02,12.05,81.66,19.760,61.00,723.04,84.21,0.00,0.00,7967.333754,90.08,557.23,37.06,63.4,97.50,45.5,89.74,3.4,94.94,0,0.00,1.25,36.52,60.01,7.39,91.61,56.9,65.42,7.34,93.13,12.63,91.47,27.4,73.48,9.4,56.85,28.9,42.88,8.3,41.43,20.8,62.43,69.38,7.19,78.99
6037533402,4105,Los Angeles,90270,Maywood,-118.1951817,33.9898752,53.16,91.68,90-95%,Yes,0.046,53.02,12.05,81.66,23.100,70.50,384.57,40.66,0.00,0.00,14098.36724,96.20,1312.06,78.52,16,78.77,4.3,27.56,0.325,70.38,7,71.61,0,0.00,56.61,6.97,86.17,40.59,42.86,5.56,67.04,9.14,64.84,50.3,94.28,27.2,92.51,57,81.31,13.8,79.45,37.4,96.38,73.52,7.62,85.08
6037405101,5304,Los Angeles,91706,Baldwin Park,-117.9616912,34.0958307,53.15,91.66,90-95%,Yes,0.053,73.93,11.21,66.23,23.130,70.86,776.60,88.14,0.00,0.00,8004.046355,90.18,512.21,32.17,15,77.07,8.85,44.62,0.18,56.52,0,0.00,6.65,80.41,57.39,7.07,87.49,62.29,71.62,5.11,55.36,10.58,79.04,40.6,87.31,18.3,81.43,47.3,69.93,14.7,83.18,20.2,59.82,72.51,7.52,83.42
6037301502,6908,Los Angeles,91201,Glendale,-118.2886611,34.1723661,53.14,91.65,90-95%,Yes,0.055,77.87,12.05,81.66,26.101,78.53,904.35,96.10,0.00,0.00,1796.784405,66.71,483.71,29.16,17.95,81.07,29.8,81.28,1.12,87.62,6,63.17,0.2,9.08,62.44,7.69,94.24,31.91,28.59,4.6,41.39,9.6,70.10,30.2,76.65,47.9,99.31,54.4,78.40,15.2,85.16,33.7,93.35,66.63,6.91,75.24
6025012200,7804,Imperial ,92231,Calexico,-115.5143868,32.6730724,53.14,91.64,90-95%,Yes,0.053,73.93,13.31,93.64,7.239,19.90,287.00,30.20,112.56,76.66,448.0826371,49.09,2177.84,92.57,1.2,19.79,0,0.00,0,0.00,21,99.14,6,78.52,54.69,6.74,83.10,51.9,58.78,4.85,48.19,13.19,93.64,53.9,96.06,37.2,97.52,64.7,88.80,21.3,96.67,17.4,47.33,76.07,7.89,88.40
6071002402,8434,San Bernardino,92335,Fontana,-117.4624252,34.0956686,53.11,91.63,90-95%,Yes,0.065,98.18,12.89,92.89,22.226,67.47,516.07,54.97,0.00,0.00,4093.03763,77.06,598.11,41.32,0,0.00,0,0.00,0.31,69.73,0,0.00,15,95.02,52.12,6.42,77.42,73.89,81.30,4.66,42.80,12.96,92.79,46,91.72,14.5,73.27,62,86.25,19,94.11,31.9,90.96,79.78,8.27,92.52
6037219010,2814,Los Angeles,90018,Los Angeles,-118.3229262,34.0276144,53.11,91.61,90-95%,Yes,0.046,53.02,12.89,92.89,26.040,78.44,664.07,78.57,0.00,0.00,2647.358514,71.45,1154.32,73.74,2,27.29,2.25,14.02,0.5,76.85,0,0.00,0,0.00,50.55,6.23,74.01,93.35,90.56,6.69,87.33,10.24,76.59,31.6,78.36,15.6,76.00,48.2,71.16,13.4,77.88,35.5,94.88,82.24,8.53,94.79
6029004402,5437,Kern ,93280,Wasco,-119.3337642,35.5917344,53.09,91.60,90-95%,Yes,0.062,91.10,18.76,99.64,8.320,23.56,653.22,73.46,560.01,86.01,477.0535423,49.99,216.47,6.45,19,82.52,7.5,41.10,0,0.00,0,0.00,7,82.83,54.74,6.74,83.19,38.16,38.77,6.22,80.53,9.49,68.83,60.9,98.49,36.6,97.33,84.8,99.31,18,92.68,19.8,58.01,75.94,7.88,88.27
6065042901,7385,Riverside ,92570,Perris,-117.2517249,33.7488769,53.04,91.59,90-95%,Yes,0.062,91.10,12.05,81.66,6.189,16.75,987.44,98.50,0.00,0.76,285.3175807,41.74,388.52,19.96,18,81.61,7.75,41.48,4.5,96.00,2,29.25,20,97.36,56.43,6.95,85.87,56.84,65.27,4.91,49.89,13.14,93.42,36.3,83.38,6.4,43.82,60.9,85.14,23.9,98.53,25.3,77.35,73.59,7.63,85.21
6037576302,4101,Los Angeles,90813,Long Beach,-118.1828489,33.7789718,53.03,91.58,90-95%,Yes,0.042,31.84,11.21,66.23,150.675,99.83,220.01,18.37,0.00,0.00,9687.783493,93.20,816.87,58.14,0.25,4.54,8,42.85,0.11,45.80,4,48.80,1.1,33.25,46.69,5.75,63.37,130.75,97.64,8.56,98.39,12.73,91.82,39.6,86.47,14.2,72.67,62.6,86.79,15.4,85.89,25.4,77.60,88.92,9.22,98.73
6037552302,3648,Los Angeles,90650,Norwalk,-118.0577671,33.906522,53.02,91.56,90-95%,Yes,0.046,53.02,11.63,69.14,29.850,85.41,481.92,51.25,0.00,0.00,5287.985171,81.42,1274.82,77.47,17.55,80.72,22.25,73.78,0.335,70.77,2,29.25,3.25,63.10,60.96,7.51,92.74,58.84,67.60,6.06,77.53,12.55,91.06,14.6,51.39,14.8,73.92,25.4,36.86,8.9,46.86,25.6,78.19,68.09,7.06,77.19
6037542000,5732,Los Angeles,90221,Compton,-118.2031731,33.9055367,53.02,91.55,90-95%,Yes,0.044,40.49,12.05,81.66,26.940,80.11,428.55,44.34,0.00,0.00,6103.335972,85.20,699.89,50.01,0.1,2.01,30.5,82.04,0.1,43.11,7,71.61,0.2,9.08,50.22,6.19,73.29,76.03,82.68,6.79,88.48,11.88,88.04,35.4,82.48,12.4,67.32,56.1,80.28,13.7,79.15,28.7,85.21,82.64,8.57,95.22
6037207103,2077,Los Angeles,90012,Los Angeles,-118.2392725,34.0644824,53.01,91.54,90-95%,Yes,0.046,53.02,12.89,92.89,62.680,97.97,664.07,78.57,0.00,0.00,5407.068957,81.90,1278.38,77.59,21.25,84.51,23.3,75.07,0.5,76.85,7,71.61,2.5,57.18,70.25,8.65,98.71,29.02,23.46,5.22,58.40,4.77,10.47,55.6,96.66,55.8,99.72,78.3,97.74,8.9,46.86,36.6,95.86,59.07,6.13,63.58
6037231500,4752,Los Angeles,90062,Los Angeles,-118.3108266,34.0072777,53.01,91.52,90-95%,Yes,0.046,53.02,12.89,92.89,26.040,78.44,664.07,78.57,0.00,0.00,3269.695298,74.25,1027.53,69.01,0.5,8.28,2,13.52,0.26,66.56,0,0.00,0,0.00,48.38,5.96,67.98,108.95,94.55,7.93,96.32,13.09,93.32,32.4,79.21,13.6,71.12,49.8,72.96,11.1,64.04,37.8,96.67,85.77,8.89,97.28
6037575901,3454,Los Angeles,90802,Long Beach,-118.2023757,33.7726916,52.97,91.51,90-95%,Yes,0.042,31.84,11.21,66.23,208.400,99.99,220.01,18.37,1.48,42.28,11002.32991,94.61,728.75,52.32,0.4,6.33,28.5,80.37,0.495,74.94,21,99.14,0.25,10.12,56.69,6.98,86.38,83.03,86.70,4.83,47.57,9.28,66.38,29.9,76.39,13.6,71.12,59.4,83.75,12.7,74.37,32.2,91.36,73.14,7.59,84.51
6037190901,4742,Los Angeles,90038,Los Angeles,-118.3124771,34.0944222,52.96,91.50,90-95%,Yes,0.050,64.80,12.89,92.89,36.190,90.59,664.07,78.57,0.00,0.00,2365.764129,69.86,2658.16,95.93,10.95,64.72,10.5,50.78,0.335,70.77,0,0.00,0,0.00,59.34,7.31,90.63,42.75,45.98,7.38,93.35,6.88,35.66,38.8,85.86,49.2,99.45,56.6,80.87,9.4,51.17,31.2,89.79,69.88,7.25,79.76
6099003803,3004,Stanislaus ,95380,Turlock,-120.8421053,37.4839984,52.95,91.49,90-95%,Yes,0.057,82.10,12.89,92.89,15.433,47.01,733.53,84.86,3.33,49.52,392.6830175,46.89,437.28,24.50,10.2,63.23,37.6,86.46,0,0.00,0,0.00,0.2,9.08,51.32,6.32,75.74,82.64,86.54,5.15,56.59,14.43,96.85,38,85.04,13.6,71.12,51.9,75.46,18.6,93.65,27.3,82.48,80.77,8.38,93.43
6037121101,2932,Los Angeles,91352,Sun Valley,-118.3654295,34.224417,52.91,91.47,90-95%,Yes,0.055,77.87,12.05,81.66,20.404,62.79,618.05,69.85,0.00,0.00,1090.718405,61.05,1871.37,89.43,4,39.00,2.2,13.77,0.195,57.44,6,63.17,3,61.92,57.84,7.12,88.26,77.04,83.12,5.69,70.24,8.41,56.09,29.8,76.31,18.6,81.99,49.7,72.82,11.1,64.04,23.4,71.88,71.61,7.43,81.91
6059086802,5913,Orange ,92801,Anaheim,-117.9689057,33.8453212,52.85,91.46,90-95%,Yes,0.046,53.02,11.21,66.23,13.493,40.81,291.13,31.42,1.50,42.42,7588.437344,89.34,2664.57,95.96,19.25,82.73,20.75,71.95,0.3,69.19,0,0.00,2,50.44,58.21,7.17,88.82,60.49,69.68,5.03,52.98,11.75,87.38,28.9,75.32,11.2,63.35,50.6,73.88,12,70.00,25.6,78.19,71.08,7.37,81.21
6037191620,2789,Los Angeles,90029,Los Angeles,-118.3027253,34.0885866,52.82,91.45,90-95%,Yes,0.048,60.88,12.89,92.89,36.190,90.59,664.07,78.57,0.00,0.00,2544.907871,70.79,3483.35,98.62,5.5,45.99,3.75,25.14,0.045,18.92,0,0.00,0.5,20.49,54.26,6.68,82.31,66.96,76.08,5.46,64.90,10.04,75.07,48.5,93.12,48.3,99.33,65.7,89.69,9.5,51.87,22.3,68.05,76.21,7.90,88.61
6037124204,3071,Los Angeles,91601,North Hollywood,-118.3746553,34.1739725,52.82,91.44,90-95%,Yes,0.053,73.93,12.05,81.66,24.897,75.99,618.05,69.85,0.00,2.56,1333.000289,63.06,1026.28,68.94,12.5,70.80,10,49.69,0.1,43.11,0,0.00,1.25,36.52,54.86,6.76,83.45,57.11,65.65,7.28,92.75,8.88,62.16,26.6,72.37,14.6,73.46,59.8,84.19,11,63.24,33.2,92.78,75.36,7.82,87.55
6037228500,5220,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,52.80,91.42,90-95%,Yes,0.046,53.02,12.89,92.89,39.146,92.66,664.07,78.57,0.00,0.00,4412.409337,78.11,935.3,64.32,6.1,48.43,0,0.00,0.06,28.04,0,0.00,2.5,57.18,52.68,6.49,78.83,59.85,69.06,7.05,90.99,8.95,62.98,61.6,98.73,27,92.24,72.2,94.47,7.2,30.90,37.7,96.60,78.47,8.14,91.01
6037533702,3585,Los Angeles,90270,Maywood,-118.1827053,33.9835573,52.80,91.41,90-95%,Yes,0.046,53.02,12.05,81.66,23.100,70.50,373.25,38.64,0.00,0.00,12872.61804,95.63,1084.78,71.16,17.95,81.07,7.75,41.48,0.02,10.08,7,71.61,0,0.00,52.72,6.49,78.97,47.02,52.64,6.25,81.24,10.83,81.70,62.1,98.81,36.3,97.28,63.5,87.59,8.7,44.97,36.8,96.03,78.40,8.13,90.96
6037231600,7110,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734,52.79,91.40,90-95%,Yes,0.046,53.02,12.89,92.89,31.453,87.01,664.07,78.57,0.00,0.00,3552.172042,75.26,1146.24,73.42,7.75,54.51,0,0.00,0.02,10.08,0,0.00,0,0.00,48.13,5.93,67.27,92.7,90.24,6.26,81.33,10.8,81.49,42.8,89.40,20.8,85.63,71.4,93.93,12,70.00,40.3,97.96,85.87,8.90,97.34
6037201700,5093,Los Angeles,90032,Los Angeles,-118.1708887,34.0674315,52.79,91.39,90-95%,Yes,0.048,60.88,12.47,83.99,27.773,81.47,719.94,84.00,0.00,0.00,7036.432703,88.19,1116.59,72.39,24.25,86.88,20.85,72.03,2.95,94.44,0,0.00,1.25,36.52,64.17,7.90,95.56,48.4,54.29,6.38,83.21,7.17,39.63,28.1,74.27,10.5,60.85,43.6,64.94,16.1,87.98,20.4,60.71,64.40,6.68,71.76
6047001601,4498,Merced ,95341,Merced,-120.4768042,37.2916307,52.79,91.37,90-95%,Yes,0.057,82.10,12.89,92.89,13.306,40.14,609.20,65.07,0.00,0.00,11.23637545,9.34,578.64,39.32,13,72.44,53.75,91.97,0.185,57.13,2,29.25,0,0.00,48.04,5.92,66.98,87.5,88.22,6.92,89.81,13.39,94.22,60.8,98.44,39.6,98.24,94.8,99.96,12.4,72.43,15.5,37.46,86.03,8.92,97.41
6019006602,5597,Fresno ,93654,Reedley,-119.4402301,36.5908573,52.78,91.36,90-95%,Yes,0.065,98.18,16.24,97.73,8.675,24.62,483.16,51.30,324.36,83.03,773.2867443,57.27,208.21,5.93,10.1,62.99,48,90.60,0.05,25.76,2,29.25,0.1,1.34,53.81,6.63,81.38,63.19,72.56,4.75,45.23,9.31,66.70,56.9,97.25,33.6,96.33,77.9,97.65,14,80.26,30.7,88.79,76.78,7.96,89.43
6071001812,4321,San Bernardino,91761,Ontario,-117.6470474,34.0429101,52.72,91.35,90-95%,Yes,0.062,91.10,12.89,92.89,29.590,84.69,840.14,92.47,0.24,27.18,6138.349337,85.40,472.67,28.10,2.2,28.07,2.5,15.44,5.125,96.72,0,0.00,0,0.00,57.14,7.04,87.08,38.11,38.66,6.09,78.06,9.89,73.64,47.4,92.58,25.7,90.99,55.1,79.11,10.5,59.88,27.3,82.48,72.23,7.49,82.96
6037211122,3075,Los Angeles,90004,Los Angeles,-118.2892234,34.0726794,52.70,91.34,90-95%,Yes,0.048,60.88,12.89,92.89,57.315,97.04,664.07,78.57,0.00,0.00,3.05E+03,73.48,1587.57,84.68,31.2,91.08,8.8,44.57,0.025,15.68,0,0.00,0.5,20.49,57.89,7.13,88.34,65.18,74.43,5.46,64.90,6.88,35.66,26.7,72.50,28.7,93.60,54,77.93,15.5,86.24,31.8,90.72,71.26,7.39,81.45
6037407200,7315,Los Angeles,91744,La Puente,-117.9597817,34.0335496,52.69,91.32,90-95%,Yes,0.050,64.80,11.63,69.14,19.116,59.12,814.35,90.74,0.00,0.00,92983.84791,99.86,671.08,47.81,18,81.61,49.55,90.91,0.76,83.95,2,29.25,0.5,20.49,61.51,7.58,93.29,68.67,77.51,3.68,19.52,10.73,80.99,40,86.79,15.8,76.58,46.1,68.49,12,70.00,23.5,72.11,67.07,6.96,75.82
6029003000,7374,Kern ,93304,Bakersfield,-119.0121142,35.3321914,52.69,91.31,90-95%,Yes,0.065,98.18,19.18,99.86,21.122,65.04,593.77,63.79,0.00,0.00,50.83685853,19.42,325.17,14.20,13,72.44,13,56.62,2.2,92.57,0,0.00,5.5,75.64,54.15,6.67,82.09,87.2,88.13,4.71,44.05,9.02,63.81,44.5,90.66,17.6,80.19,69.4,92.61,17.7,91.95,26.1,79.70,76.18,7.90,88.56
6037543306,7214,Los Angeles,90745,Carson,-118.2427443,33.8342784,52.69,91.30,90-95%,Yes,0.042,31.84,11.63,69.14,26.615,79.63,182.06,13.85,0.08,19.01,8580.609038,91.44,1985.15,90.78,60.2,97.17,71.95,95.13,7.575,98.55,14,94.41,6.35,79.44,68.66,8.46,98.23,59.74,68.82,6.28,81.62,9.33,67.04,19.8,61.59,7.7,49.70,22.4,31.38,11.3,65.55,13.9,30.01,60.07,6.23,65.05
6037211320,3184,Los Angeles,90004,Los Angeles,-118.2941394,34.0708715,52.69,91.29,90-95%,Yes,0.048,60.88,12.89,92.89,44.730,94.96,664.07,78.57,0.00,0.00,3018.302659,73.35,1799.44,88.38,19.4,82.82,7,39.42,0,0.00,0,0.00,0,0.00,54.72,6.74,83.15,65.18,74.43,6.31,82.08,6.88,35.66,38.9,85.92,27.2,92.51,59.1,83.46,14.7,83.18,30.4,88.36,75.37,7.82,87.59
6037218300,5520,Los Angeles,90019,Los Angeles,-118.3548171,34.0427467,52.68,91.27,90-95%,Yes,0.048,60.88,12.05,81.66,28.614,82.84,664.07,78.57,0.00,0.00,2109.275307,68.48,1005.28,68.02,0.6,9.07,13.55,57.65,0.5,76.85,9,80.63,8.25,85.90,62.62,7.71,94.41,55.01,62.96,6.43,83.87,6.71,33.40,21.7,65.13,4.9,35.77,53.9,77.75,15.6,86.61,33.3,92.90,65.85,6.83,73.91
