NAME_HUC12,HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,PHWA_HEALTH_NDX_ER_2016,PHWA_VULN_NDX_ER_2016,PHWA_LANDSC_SUBNDX_ER_2016,PHWA_HYDRO_SUBNDX_ER_2016,PHWA_GEO_SUBNDX_ER_2016,PHWA_HAB_SUBNDX_ER_2016,PHWA_BIO_SUBNDX_ER_2016,PHWA_WQ_SUBNDX_ER_2016,PHWA_LUVLN_SUBNDX_ER_2016,PHWA_WUVLN_SUBNDX_ER_2016,PHWA_WFVLN_SUBNDX_ER_2016,PHWA_HEALTH_NDX_ER_PCT_2016,PHWA_VULN_NDX_ER_PCT_2016,PHWA_LANDSC_SUBNDX_ER_PCT_2016,PHWA_HYDRO_SUBNDX_ER_PCT_2016,PHWA_GEO_SUBNDX_ER_PCT_2016,PHWA_HAB_SUBNDX_ER_PCT_2016,PHWA_BIO_SUBNDX_ER_PCT_2016,PHWA_WQ_SUBNDX_ER_PCT_2016,PHWA_LUVLN_SUBNDX_ER_PCT_2016,PHWA_WUVLN_SUBNDX_ER_PCT_2016,PHWA_WFVLN_SUBNDX_ER_PCT_2016,PHWA_HEALTH_NDX_ST_2016,PHWA_VULN_NDX_ST_2016,PHWA_LANDSC_SUBNDX_ST_2016,PHWA_HYDRO_SUBNDX_ST_2016,PHWA_GEO_SUBNDX_ST_2016,PHWA_HAB_SUBNDX_ST_2016,PHWA_BIO_SUBNDX_ST_2016,PHWA_WQ_SUBNDX_ST_2016,PHWA_LUVLN_SUBNDX_ST_2016,PHWA_WUVLN_SUBNDX_ST_2016,PHWA_WFVLN_SUBNDX_ST_2016,PHWA_HEALTH_NDX_ST_PCT_2016,PHWA_VULN_NDX_ST_PCT_2016,PHWA_LANDSC_SUBNDX_ST_PCT_2016,PHWA_HYDRO_SUBNDX_ST_PCT_2016,PHWA_GEO_SUBNDX_ST_PCT_2016,PHWA_HAB_SUBNDX_ST_PCT_2016,PHWA_BIO_SUBNDX_ST_PCT_2016,PHWA_WQ_SUBNDX_ST_PCT_2016,PHWA_LUVLN_SUBNDX_ST_PCT_2016,PHWA_WUVLN_SUBNDX_ST_PCT_2016,PHWA_WFVLN_SUBNDX_ST_PCT_2016
Copper Basin Wash,150301040103,81,CA,0.67653658,0.191155573,0.828930023,0.52596905,0.604624003,0.91707553,0.506,NA,0.432,1.54e-6,0.141494436,14.55026455,75.04409171,17.37213404,3.086419753,3.968253968,50.44247788,47.49455338,NA,93.82716049,34.56790123,48.58906526,0.785746347,0.181116077,0.848930545,0.616013595,0.736896514,0.941144735,NA,NA,0.427,1.68e-6,0.11618799,39.4489093,28.79448909,46.68197474,11.04477612,9.092996556,71.1038961,NA,NA,91.61882893,24.06429392,22.68656716
Bowmans Wash-Colorado River,150301040105,81,CA,0.652782373,0.136207777,0.834370585,0.61623256,0.83532185,0.94471702,0.033269848,NA,0.290410679,0.003745242,0.114467409,12.16931217,57.05467372,18.69488536,9.523809524,15.96119929,57.69911504,2.832244009,NA,86.86067019,74.42680776,41.18165785,0.861078613,0.12091016,0.857042973,0.708122673,0.918385651,0.960763157,NA,NA,0.266383109,0.002352593,0.093994778,55.10907003,22.06659013,57.6119403,26.01607348,38.07118255,76.83209647,NA,NA,66.59012629,61.72215844,20.64293915
Bennett Wash-Colorado River,150301040108,81,CA,0.555124297,0.140359336,0.714324635,0.622410699,0.496736266,0.923985903,0.018163981,NA,0.287019105,0.01800167,0.116057234,6.437389771,58.64197531,8.377425044,10.40564374,1.940035273,52.47787611,2.178649237,NA,86.50793651,84.39153439,41.44620811,0.801323017,0.12198108,0.739537283,0.700621433,0.819084012,0.94604934,NA,NA,0.257919321,0.012723659,0.095300261,41.05625718,22.34213548,18.36969001,24.38576349,16.92307692,72.54174397,NA,NA,62.11251435,72.42250287,20.7347876
UpperVidal Wash,150301040201,81,CA,0.916736311,0.058180866,0.932288685,0.786730342,0.954836591,0.993089628,NA,NA,0.172952774,0,0.001589825,80.24691358,13.75661376,79.62962963,54.14462081,51.76366843,75.39823009,NA,NA,34.65608466,18.8712522,14.02116402,0.943714673,0.05420193,0.967368931,0.838530082,0.973864284,0.995095395,NA,NA,0.161300306,0,0.001305483,95.98163031,8.174512055,96.99196326,65.18943743,74.35132032,88.01020408,NA,NA,17.31343284,15.24684271,5.809414466
Castle Rock-Upper Vidal Valley,150301040202,14,CA,0.926188276,0.021582647,0.868014721,0.848532656,0.988205728,1,NA,NA,0.026553498,0,0.038194444,92.50203749,16.46291769,59.087204560000004,74.40912795,80.76609617,100,NA,NA,24.28687857,32.76283619,38.87530562,0.942974246,0.018424708,0.90084015,0.87792076,0.993136075,1,NA,NA,0.026553497,0,0.028720627,95.75200918,4.982778416,85.35017222,77.4282434,89.41446613,100,NA,NA,9.115958668,15.24684271,14.46613088
Middle Vidal Wash,150301040203,81,CA,0.922618585,0.037182575,0.929436232,0.782023127,0.979014981,1,NA,NA,0.10677825,0,0.0047694750000000005,83.50970018,7.671957672,77.77777778,52.64550265,76.36684303,100,NA,NA,20.72310406,18.8712522,17.01940035,0.945088869,0.036898233,0.963931672,0.828567671,0.987856132,1,NA,NA,0.10677825,0,0.003916449000000001,96.34902411,6.750861079,96.39494834,61.26291619,85.09758898,100,NA,NA,13.63949483,15.24684271,8.059701493
150301040204,150301040204,81,CA,0.879724277,0.015269474,0.886039313,0.67415277,0.965615396,0.993089628,NA,NA,0.0251,1.21e-6,0.020667727,57.23104056,3.968253968,51.94003527,17.54850088,62.16931217,75.39823009,NA,NA,7.671957672,32.71604938,24.33862434,0.906126313,0.015727837,0.913919212,0.735159677,0.98033097,0.995095395,NA,NA,0.0302,1.33e-6,0.016971279,79.90815155,4.776119403,88.47301952,31.82548794,79.2652124,88.01020408,NA,NA,9.460390356,23.19173364,12.62916188
Vidal Junction,150301040205,81,CA,0.869605753,0.102389022,0.90073834,0.697899788,0.94888861,0.930896275,NA,NA,0.237,8.45e-6,0.069952305,52.99823633,40.21164021,62.16931217,21.78130511,47.08994709,54.42477876,NA,NA,54.23280423,43.82716049,33.24514991,0.902777932,0.092558313,0.931880544,0.757180978,0.97109626,0.950953946,NA,NA,0.22,9.27e-6,0.057441253,77.7956372,16.34902411,92.05510907,37.49712974,72.42250287,73.84044527,NA,NA,22.91618829,31.89437428,17.31343284
Town of Vidal,150301040206,81,CA,0.858555334,0.126247125,0.910773052,0.599529437,0.923918848,1,NA,NA,0.294,1.49e-5,0.084260731,48.7654321,52.38095238,67.98941799,7.848324515,32.62786596,100,NA,NA,87.38977072,46.91358025,35.89065256,0.896786339,0.113967782,0.942465913,0.688578007,0.956101437,1,NA,NA,0.273,1.63e-5,0.069190601,74.23650976,21.12514351,93.63949483,21.97474168,60.20665901,100,NA,NA,69.48335247,35.20091848,18.43857635
Lower Vidal Wash,150301040207,81,CA,0.88362117,0.107581667,0.968828178,0.84731858,0.961765806,0.965448138,0.675,NA,0.299,8.73e-6,0.023847377,59.52380952,43.56261023,93.20987654,67.01940035,58.90652557,62.56637168,73.20261438,NA,88.0952381,44.00352734,25.30864198,0.959121333,0.10248685,0.998379059,0.884619786,0.978009514,0.975476973,NA,NA,0.288,9.57e-6,0.019582245,98.30080367,18.92078071,99.65556831,79.51779564,77.86452354,81.12244898,NA,NA,73.70838117,32.03214696,12.97359357
Town of Earp-Colorado River,150301040301,81,CA,0.661348397,0.121908996,0.838489814,0.681172421,0.840293203,0.896344413,0.050442134,NA,0.274833582,0.001863198,0.089030207,12.6984127,49.73544974,20.8994709,18.16578483,16.49029982,46.19469027,3.48583878,NA,85.27336861,71.51675485,36.86067019,0.872907515,0.118059565,0.866833189,0.771411286,0.926954665,0.926430919,NA,NA,0.279027977,0.002043667,0.07310705,60.29850746,21.72215844,68.19747417,41.56142365,42.11251435,67.39332096,NA,NA,71.54994259,60.94144661,18.87485649
Low Mesa Area,150301040302,81,CA,0.837081288,0.093953348,0.867052637,0.6255009,0.966337576,0.88943404,NA,NA,0.197567737,3.16e-5,0.084260731,39.85890653,35.89065256,40.5643739,10.93474427,62.87477954,44.60176991,NA,NA,40.38800705,51.58730159,35.89065256,0.872019985,0.085107054,0.891791469,0.693776762,0.980985396,0.921526313,NA,NA,0.186,3.46e-5,0.069190601,59.86222732,14.44316877,82.84730195,23.09988519,79.86222732,66.23376623,NA,NA,19.15040184,39.12743972,18.43857635
Chambers Well,150301040303,81,CA,0.861618062,0.103769642,0.883155324,0.617618677,0.95951899,0.986179255,NA,NA,0.233,2.43e-5,0.077901431,49.64726631,41.62257496,49.91181658,9.87654321,56.70194004,70.79646018,NA,NA,52.02821869,49.82363316,34.8324515,0.891707338,0.095422675,0.910268167,0.689172862,0.977197535,0.990190789,NA,NA,0.222,2.67e-5,0.063968668,71.06773823,17.17566016,87.92192882,22.13547646,77.15269805,85.59833024,NA,NA,23.19173364,37.6119403,17.93340987
Arch Creek-Colorado River,150301040304,81,CA,0.642716906,0.163742825,0.859827304,0.61191417,0.844982903,0.875613296,0.021246857,NA,0.374908468,0.008211897,0.108108108,11.37566138,66.04938272,35.62610229,9.259259259,16.93121693,42.92035398,2.614379085,NA,91.97530864,78.65961199,39.85890653,0.854376481,0.153013211,0.889895611,0.691946397,0.923946815,0.911717102,NA,NA,0.361261529,0.00900526,0.088772846,52.69804822,25.53386912,82.25028703,22.61768083,40.32146958,63.47402597,NA,NA,85.83237658,69.50631458,20.13777268
Lost Lake-Colorado River,150301040306,81,CA,0.729776297,0.159336916,0.908918471,0.775290185,0.87974703,0.993089628,0.091836172,NA,0.385339539,0.001138834,0.091532375,19.40035273,64.63844797,66.66666667,49.20634921,21.42857143,75.39823009,6.535947712,NA,92.15167549,69.40035273,36.94885362,0.925906492,0.157502311,0.942677984,0.818483915,0.947368676,0.995095395,NA,NA,0.395631732,0.0012488080000000001,0.075626393,90.17221584,26.03903559,93.66245695,57.54305396,54.51205511,88.01020408,NA,NA,89.36854191,58.20895522,19.01262916
Riverside Mountains Area,150301040401,81,CA,0.862322286,0.038534647,0.865441969,0.781728756,0.981975431,1,0.682,NA,0.0123,3.28e-6,0.103338633,50,7.848324515,39.329806,52.38095238,79.45326279,100,74.94553377,NA,5.202821869,38.62433862,38.97707231,0.925281887,0.031892252,0.889509698,0.821963309,0.989654543,1,NA,NA,0.0108,3.6e-6,0.084856397,89.96555683,6.268656716,82.04362801,58.87485649,86.33754305,100,NA,NA,7.39380023,27.11825488,19.8163031
Big Wash,150301040402,81,CA,0.752264788,0.060466327,0.875947584,0.955630549,0.929745808,1,0,NA,0.156,1.78e-7,0.025437202,22.57495591,14.72663139,45.0617284,87.21340388,35.44973545,100,0.653594771,NA,30.68783069,27.51322751,25.92592593,0.956471559,0.058769183,0.901642189,0.964899603,0.959344442,1,NA,NA,0.155,1.95e-7,0.020887728,98.02525832,8.77152698,85.510907,96.25717566,62.70952928,100,NA,NA,16.83122847,18.39265212,13.22617681
150301040403,150301040403,81,CA,0.668118587,0.180659945,0.82397791,0.717760805,0.788253081,1,0.010601137,NA,0.274677996,0.029686215,0.237615624,13.40388007,71.34038801,16.4021164,27.33686067,11.72839506,100,0.871459695,NA,85.18518519,86.15520282,65.34391534,0.888161627,0.169462514,0.853030009,0.766044067,0.93357243,1,NA,NA,0.274677997,0.032550767,0.20115878,68.84041332,27.69230769,52.62916188,40.09184845,45.67164179,100,NA,NA,70.12629162,78.87485649,27.85304248
Slaughter Tree Wash-Colorado River,150301040404,81,CA,0.690363854,0.103793156,0.854107777,0.701198981,0.907874273,0.923985903,0.064652338,NA,0.249441463,0.00128979,0.060648215,15.96119929,41.71075838,30.68783069,22.75132275,27.07231041,52.47787611,4.357298475,NA,64.10934744,69.92945326,31.92239859,0.88536499,0.094597162,0.880765966,0.755448173,0.959196482,0.94604934,NA,NA,0.231646608,0.001414285,0.050730594,67.02640643,16.96900115,78.09414466,37.10677382,62.41102181,72.54174397,NA,NA,24.36280138,58.78300804,16.71641791
Palo Verde Dam-Colorado River,150301040406,81,CA,0.649614396,0.091680783,0.834026611,0.66246317,0.697836424,0.986179255,0.067566521,NA,0.231399554,0.005486991,0.038155803,11.64021164,34.39153439,18.60670194,15.43209877,7.231040564,70.79646018,4.575163399,NA,50.88183422,76.80776014,28.39506173,0.867819137,0.082235778,0.859171137,0.723666303,0.898248318,0.990190789,NA,NA,0.209359227,0.006016514,0.031331593,57.84156142,12.35361653,60.16073479,29.23076923,31.27439724,85.59833024,NA,NA,21.63030999,67.23306544,14.6727899
Upper McCoy Wash,150301040501,81,CA,0.919072129,0.072230918,0.909104793,0.788692369,0.985401726,0.993089628,NA,NA,0.207,4.85e-8,0.009538951,81.30511464,18.4303351,66.93121693,54.85008818,83.24514991,75.39823009,NA,NA,41.88712522,25.74955908,20.10582011,0.938276951,0.071662235,0.940111492,0.826348827,0.991552092,0.995095395,NA,NA,0.207,5.32e-8,0.007832898000000001,94.42020666,10.14925373,93.24913892,60.48220436,88.17451206,88.01020408,NA,NA,21.26291619,16.92307692,10.01148106
Town of Midland,150301040502,81,CA,0.954149622,0.075584426,0.899489386,0.962369977,0.954739124,1,NA,NA,0.217,1.29e-6,0.009538951,94.62081129,19.92945326,61.19929453,88.35978836,51.49911817,100,NA,NA,44.97354497,33.06878307,20.10582011,0.970237665,0.074955564,0.929394875,0.977712242,0.973843542,1,NA,NA,0.217,1.42e-6,0.007832898000000001,99.0815155,10.60849598,91.80252583,97.31343284,74.19058553,100,NA,NA,22.50287026,23.39839265,10.01148106
Black Hill,150301040503,81,CA,0.909522377,0.070154774,0.935371215,0.775460989,0.934167676,0.993089628,NA,NA,0.209,2.25e-6,0.001589825,74.6031746,17.54850088,81.74603175,49.38271605,37.21340388,75.39823009,NA,NA,42.41622575,36.77248677,14.02116402,0.944868787,0.070060066,0.970893108,0.851532045,0.9619546,0.995095395,NA,NA,0.209,2.46e-6,0.001305483,96.30309989,9.850746269,97.49712974,69.87370838,64.7761194,88.01020408,NA,NA,21.53846154,25.83237658,5.809414466
150301040504,150301040504,81,CA,0.939822649,0.078367917,0.910696025,0.921808684,0.926785888,1,NA,NA,0.229,2.7e-6,0.0063593,90.5643739,21.51675485,67.90123457,81.30511464,34.03880071,100,NA,NA,49.82363316,37.83068783,18.34215168,0.963960443,0.077988881,0.944407047,0.953721668,0.957713057,1,NA,NA,0.229,2.96e-6,0.005221932,98.62227325,11.20551091,93.9380023,95.2238806,61.4695752,100,NA,NA,23.99540758,26.40642939,8.794489093
Lower McCoy Wash,150301040505,81,CA,0.963067859,0.081575833,0.946176486,0.984722579,0.976655353,0.94471702,NA,NA,0.226,5.35e-6,0.019077901,96.38447972,23.98589065,85.97883598,93.65079365,73.45679012,57.69911504,NA,NA,48.14814815,40.91710758,23.98589065,0.980630191,0.080438638,0.984137465,0.99093382,0.986686321,0.960763157,NA,NA,0.226,5.87e-6,0.015665796,99.4489093,11.71067738,98.59931114,98.18599311,84.36280138,76.83209647,NA,NA,23.53616533,29.50631458,12.39954076
Town of Mesaville,150301040801,81,CA,0.743141754,0.071324048,0.856943755,0.7838627,0.933358889,0.847971806,0.29357162,NA,0.206966827,6.460169999999999e-4,0.0063593,21.34038801,18.07760141,33.5978836,53.17460317,36.68430335,38.40707965,28.54030501,NA,41.7989418,66.31393298,18.34215168,0.895895128,0.071785435,0.888594889,0.836097105,0.966789836,0.892098681,NA,NA,0.209425828,7.08544e-4,0.005221932,73.7543054,10.17221584,81.60734788,64.17910448,68.74856487,57.39795918,NA,NA,21.67623421,55.01722158,8.794489093
Southeast McCoy Mountains,150301040802,81,CA,0.77317838,0.110841273,0.919289306,0.998549598,1,0.654481377,0.294,NA,0.326,5.17e-7,0.0063593,25.22045855,44.97354497,72.48677249,97.35449735,100,10.7079646,28.54030501,NA,88.97707231,30.24691358,18.34215168,0.929823948,0.110462166,0.96542266,0.999103404,1,0.754769729,NA,NA,0.326,5.67e-7,0.005221932,91.66475316,20.48220436,96.6934558,99.35706085,100,21.86920223,NA,NA,81.01033295,20.61997704,8.794489093
Clapp Spring,150301040803,81,CA,0.817419071,0.069100722,0.881175291,0.777358244,0.956661375,0.654481377,NA,NA,0.17709549,0,0.030206677,34.56790123,16.75485009,48.41269841,50.17636684,53.7037037,10.7079646,NA,NA,35.44973545,18.8712522,26.89594356,0.864176135,0.06603528,0.907634396,0.819380142,0.974920273,0.754769729,NA,NA,0.173301663,0,0.024804178,56.39494834,9.345579793,87.1641791,57.86452354,75.43053961,21.86920223,NA,NA,18.3467279,15.24684271,13.82319173
Cinnabar Wash-Palo Verde Valley,150301040804,81,CA,0.666328046,0.217818547,0.738652995,0.707353988,0.914514595,0.702853984,0.268264667,NA,0.263255422,0.379071444,0.011128776,13.13932981,82.18694885,9.87654321,24.33862434,28.74779541,14.60176991,23.09368192,NA,83.42151675,97.44268078,20.8994709,0.8188337,0.215298906,0.769592123,0.760370779,0.956269929,0.789101967,NA,NA,0.256568956,0.380189381,0.009138381,43.60505166,34.14466131,20.75774971,38.46153846,60.39035591,28.68738404,NA,NA,60.80367394,97.88748565,10.47072331
Arroyo Seco,150301040901,81,CA,0.864253278,0.02262207,0.946607653,0.686680372,0.973540629,1,0.714,NA,0.0631,8.08e-8,0.0047694750000000005,51.14638448,5.467372134,86.33156966,19.40035273,70.01763668,100,80.61002179,NA,14.10934744,26.27865961,17.01940035,0.927881871,0.021645207,0.983669518,0.743169798,0.984688167,1,NA,NA,0.061,8.86e-8,0.003916449000000001,91.20551091,5.235361653,98.55338691,33.73134328,82.7554535,100,NA,NA,10.95292767,17.33639495,8.059701493
150301040902,150301040902,81,CA,0.913602487,0.015737369,0.962183464,0.9975973,0.994069451,1,0.61416222,NA,0.047212108,0,0,77.77777778,4.05643739,91.44620811,96.82539683,90.12345679,100,61.22004357,NA,11.11111111,18.8712522,11.37566138,0.998772632,0.014292102,0.999978509,0.998543982,0.996568037,1,NA,NA,0.042876306,0,0,99.95407577,4.66130884,99.88518944,99.17336395,92.07807118,100,NA,NA,10.14925373,15.24684271,4.179104478
150301040903,150301040903,81,CA,0.87247672,0,0.916599959,0.8,1,1,0.645783642,NA,0,0,0,54.76190476,0.264550265,71.34038801,58.2010582,100,100,67.75599129,NA,1.058201058,18.8712522,11.37566138,0.945533037,1.13e-10,0.948798815,0.833333333,1,1,NA,NA,3.39e-10,0,0,96.5097589,0.206659013,94.55797933,63.32950631,100,100,NA,NA,2.686567164,15.24684271,4.179104478
150301040904,150301040904,81,CA,0.895885189,0.045691117,0.936234447,0.791932913,0.990419883,1,0.761,NA,0.137,1.33e-6,0,65.96119929,9.082892416,82.01058201,55.99647266,87.21340388,100,88.45315904,NA,27.42504409,33.24514991,11.37566138,0.948606525,0.045209405,0.971616675,0.828353362,0.99445606,1,NA,NA,0.136,1.45e-6,0,97.01492537,7.462686567,97.58897819,61.21699196,90.51664753,100,NA,NA,15.31572905,23.51320321,4.179104478
Headwaters Milpitas Wash,150301040905,81,CA,0.889819396,0.02938724,0.952522665,0.95622062,0.960310943,0.875613296,0.704,NA,0.0882,3.07e-7,0,63.05114638,6.437389771,88.18342152,87.3015873,57.84832451,42.92035398,78.64923747,NA,17.72486772,28.39506173,11.37566138,0.963347832,0.027400007,0.99054311,0.974098866,0.97703225,0.911717102,NA,NA,0.0822,3.37e-7,0,98.59931114,5.786452354,99.03559127,97.08381171,77.08381171,63.47402597,NA,NA,12.42250287,19.17336395,4.179104478
Cottonwood Spring,150301041001,81,CA,0.926117286,0.010583476,0.921448757,0.79488148300000006,0.988138903,1,NA,NA,0.0317,1.92e-6,0,85.89065256,2.998236332,73.28042328,56.43738977,85.36155203,100,NA,NA,9.171075838,35.89065256,11.37566138,0.944436738,0.010583538,0.954434834,0.830176045,0.993136075,1,NA,NA,0.0317,2.11e-6,0,96.11940299,4.316877153,95.29276693,61.92881745,89.41446613,100,NA,NA,9.575200918,25.07462687,4.179104478
Geode Beds-Milpitas Wash,150301041002,81,CA,0.893306721,0.032197178,0.910471571,0.786872289,0.972628237,0.903254785,NA,NA,0.0934,3.81e-6,0.00317965,64.72663139,6.525573192,67.81305115,54.23280423,69.31216931,47.25663717,NA,NA,18.34215168,39.24162257,15.60846561,0.920594814,0.02974951,0.94168013,0.825203428,0.98416017200000006,0.931335524,NA,NA,0.0866,4.18e-6,0.002610966,87.57749713,6.016073479,93.43283582,60.11481056,82.31917336,68.66883117,NA,NA,12.67508611,27.96785304,6.957520092
Sawtooth Mountain-Milpitas Wash,150301041003,81,CA,0.921419883,0.008618027,0.913942946,0.788615838,0.983120746,1,NA,NA,0.0243,2.25e-6,0.001589825,82.62786596,2.380952381,70.01763668,54.76190476,80.59964727,100,NA,NA,7.142857143,36.77248677,14.02116402,0.940563044,0.008523319,0.945712641,0.826307428,0.990232106,1,NA,NA,0.0243,2.46e-6,0.001305483,95.08610792,3.765786452,94.23650976,60.43628014,87.07233065,100,NA,NA,8.840413318,25.83237658,5.809414466
Midway Well,150301041004,81,CA,0.883415969,0.04309318,0.877200072,0.779839736,0.966458908,0.910165158,NA,NA,0.129,4.85e-8,0,59.34744268,8.818342152,46.2962963,51.14638448,63.05114638,48.84955752,NA,NA,26.10229277,25.74955908,11.37566138,0.910622194,0.041828572,0.903739516,0.820830264,0.981678865,0.936240129,NA,NA,0.125,5.32e-8,0,82.0206659,7.233065442,86.15384615,58.57634902,80.50516648,69.94434137,NA,NA,14.78760046,16.92307692,4.179104478
150301041005-Milpitas Wash,150301041005,81,CA,0.898992323,0.026503018,0.913396697,0.788695632,0.96989106,0.923985903,NA,NA,0.0731,4.85e-8,0.0063593,67.98941799,6.172839506,69.664903,54.9382716,66.49029982,52.47787611,NA,NA,15.60846561,25.74955908,18.34215168,0.925060669,0.023624789,0.945280997,0.826336151,0.98257619,0.94604934,NA,NA,0.0657,5.32e-8,0.005221932,89.87370838,5.442020666,94.16762342,60.45924225,81.07921929,72.54174397,NA,NA,11.22847302,16.92307692,8.794489093
Three Finger Lake-Milpitas Wash,150301041006,81,CA,0.748118024,0.079425723,0.879865331,0.751963606,0.900834644,0.923985903,0.283940638,NA,0.227246658,0.004671211,0.0063593,21.95767196,22.22222222,47.79541446,37.65432099,25.3968254,52.47787611,25.92592593,NA,48.85361552,75.3968254,18.34215168,0.904054983,0.078925859,0.909444222,0.803695672,0.957030698,0.94604934,NA,NA,0.226433695,0.0051219510000000005,0.005221932,78.43857635,11.29735936,87.69230769,52.21584386,60.98737084,72.54174397,NA,NA,23.673938,66.36050517,8.794489093
Vinagre Wash,150301041106,81,CA,0.785958422,0.060288231,0.86237731,0.703037079,0.954874702,0.910165158,0.499,NA,0.178,1.44e-6,0.00317965,26.6313933,14.55026455,37.91887125,23.28042328,51.85185185,48.84955752,47.05882353,NA,35.62610229,33.77425044,15.60846561,0.892532656,0.059918058,0.885872319,0.773645046,0.974373131,0.936240129,NA,NA,0.177,1.58e-6,0.002610966,71.61882893,8.840413318,80.59701493,42.0206659,74.69575201,69.94434137,NA,NA,18.5304248,23.69690011,6.957520092
Julian Wash,150301041202,81,CA,0.893593823,0.013831369,0.848818741,0.767869946,0.957686605,1,NA,NA,0.0176,2.26e-7,0.023847377,65.07936508,3.703703704,27.33686067,45.59082892,54.85008818,100,NA,NA,5.996472663,28.04232804,25.30864198,0.914813484,0.012409666,0.870061134,0.813553608,0.975639193,1,NA,NA,0.0176,2.48e-7,0.019582245,84.45464983,4.546498278,70.74626866,55.56831228,75.88978186,100,NA,NA,8.105625718,18.82893226,12.97359357
Carrizo Wash-Colorado River,150301041205,81,CA,0.721909266,0.069971639,0.852328381,0.747815889,0.932678394,1,0.076723665,NA,0.147766597,1.45141e-4,0.06200318,18.51851852,17.28395062,29.36507937,36.0670194,36.33156966,100,5.010893246,NA,29.18871252,59.52380952,32.45149912,0.911515937,0.065286239,0.876049654,0.801199221,0.968814872,1,NA,NA,0.144785733,1.59146e-4,0.050913838,82.59471871,9.299655568,75.29276693,51.04477612,70.24110218,100,NA,NA,16.1423651,47.85304248,16.78530425
Marcus Wash-Colorado River,150301041208,81,CA,0.740446455,0.099592824,0.844545816,0.773856648,0.953810824,1,0.13,NA,0.227,5.54e-5,0.07154213,20.81128748,38.88888889,24.25044092,48.67724868,50.79365079,100,9.368191721,NA,48.7654321,54.9382716,33.5978836,0.91602428,0.09234861,0.867233196,0.817209109,0.979654816,1,NA,NA,0.218,6.07e-5,0.058746736,85.07462687,16.25717566,68.70264064,56.92307692,78.85189437,100,NA,NA,22.68656716,42.36509759,17.47416762
Senator Wash,150301041310,81,CA,0.770866927,0.058755909,0.857540799,0.578276711,0.647650197,1,NA,NA,0.0443,1.73e-6,0.131955485,24.95590829,14.02116402,33.95061728,5.908289242,5.202821869,100,NA,NA,10.670194,35.44973545,46.2962963,0.856802745,0.050889167,0.881758532,0.653267957,0.892184494,1,NA,NA,0.0443,1.9e-6,0.108355091,53.50172216,7.85304248,78.69115959,16.30309989,29.46039036,100,NA,NA,10.19517796,24.5924225,21.85993111
Unnamed Wash,150301070102,81,CA,0.832239393,0.099523806,0.889096639,0.777246688,0.90137354,1,0.593,NA,0.184,1.94e-5,0.114467409,37.83068783,38.80070547,53.43915344,50.08818342,25.48500882,100,57.29847495,NA,36.86067019,48.85361552,41.18165785,0.926314292,0.092459342,0.917303917,0.819290944,0.968662307,1,NA,NA,0.183,2.12e-5,0.093994778,90.47072331,16.30309989,89.36854191,57.77267509,70.14925373,100,NA,NA,18.8978186,36.60160735,20.64293915
Picacho Wash,150301070103,81,CA,0.911077038,0.101114539,0.906727516,0.77001445,0.967566185,1,NA,NA,0.222262535,2.74e-10,0.081081081,75.74955908,39.59435626,65.43209877,46.7372134,64.10934744,100,NA,NA,47.08994709,23.28042328,35.27336861,0.933565746,0.096220504,0.937339658,0.814841905,0.982081422,1,NA,NA,0.222081877,2.85e-10,0.066579634,93.0195178,17.35935706,92.95063146,56.05051665,80.80367394,100,NA,NA,23.16877153,15.31572905,18.18599311
Reservation Main Drain,150301070104,81,CA,0.534572237,0.167820709,0.717074681,0.474588846,0.453166913,0.737405846,0.290624901,NA,0.240020285,0.128306707,0.135135135,5.114638448,67.10758377,8.553791887,2.292768959,1.410934744,16.90265487,27.23311547,NA,55.37918871,92.59259259,47.00176367,0.721316407,0.157586764,0.746006959,0.597955741,0.727677935,0.813624994,NA,NA,0.221106128,0.140688106,0.110966057,31.82548794,26.08495982,18.73708381,9.230769231,8.49598163,33.74304267,NA,NA,23.03099885,89.55223881,22.22732491
